,index_angelo,ERCZO ID_angelo,Original Sample Vial Label_angelo,Date Collected,Time Collected_angelo,Site_angelo,Location_angelo,Sample Type_angelo,Sample Type II_angelo,Sample Type III_angelo,Tree tag_angelo,Tree tag 2_angelo,Jasper's tree label_angelo,More text info 1_angelo,More text info 2_angelo,needs attention_angelo,Species (common)_angelo,Species (scientific)_angelo,Well water level (m)_angelo,Depth (m)_angelo,Depth (cm)_angelo,Depth (ft)_angelo,Gravimetric moisture content (g/g)_angelo,Collected by_angelo,Notes_angelo,Exclude?_angelo,dD Instrument_angelo,dO Instrument_angelo,HD run ID_angelo,dD_angelo,GB run ID_angelo,dO_angelo,Sample Vial Location_angelo,VMS Sleeve_angelo,VMS Port_angelo,Adjacent well groundwater depth at time of sampling (m)_angelo,Energetic State_angelo,Date collection started_angelo,Time collection started_angelo,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_angelo","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_angelo",FLAG_angelo,datetime_angelo,index_conger,ERCZO ID_conger,Original Sample Vial Label_conger,Time Collected_conger,Site_conger,Location_conger,Sample Type_conger,Sample Type II_conger,Sample Type III_conger,Tree tag_conger,Tree tag 2_conger,Jasper's tree label_conger,More text info 1_conger,More text info 2_conger,needs attention_conger,Species (common)_conger,Species (scientific)_conger,Well water level (m)_conger,Depth (m)_conger,Depth (cm)_conger,Depth (ft)_conger,Gravimetric moisture content (g/g)_conger,Collected by_conger,Notes_conger,Exclude?_conger,dD Instrument_conger,dO Instrument_conger,HD run ID_conger,dD_conger,GB run ID_conger,dO_conger,Sample Vial Location_conger,VMS Sleeve_conger,VMS Port_conger,Adjacent well groundwater depth at time of sampling (m)_conger,Energetic State_conger,Date collection started_conger,Time collection started_conger,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_conger","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_conger",FLAG_conger,datetime_conger,average_time_delta,average_datetime,average_dD,average_dO,cumRain,cumWYRain,cumSept_1_WYRain,waterYear,Sept_1_waterYear,previousRain,runningWeightedAvg_dD,runningWeightedAvg_dO
561,5453.0,,,5/17/11,16:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-63.28,,-8.64,,,,,,,,,,0.0,2011-05-17 16:10:00,5233.0,,,16:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,8.13 mm rainfall,,,,,-49.8,,-7.14,,,,,,,,,,0.0,2011-05-17 16:30:00,-1 days +23:50:00.000000000,2011-05-17 16:00:00,-56.54,-7.890000000000001,5926.912200000721,2182.672799999796,2205.5835999997926,2011.0,2011.0,10.89660000000913,-48.29931707629276,-7.606931643625238
562,5454.0,,,5/25/11,17:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-32.93,,-5.8,,,,,,,,,,0.0,2011-05-25 17:30:00,5234.0,,,17:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,13.21 mm rainfall,,,,,-27.98,,-5.21,,,,,,,,,,0.0,2011-05-25 17:40:00,-1 days +23:55:00.000000000,2011-05-25 17:25:00,-30.455,-5.505,5941.720400000728,2197.480999999792,2220.3917999997893,2011.0,2011.0,14.808200000006764,-48.17906929434189,-7.592767323585551
563,5455.0,,,5/27/11,16:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-17.28,,-3.6,,,,,,,,,,0.0,2011-05-27 16:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-27 16:05:00,0 days 00:00:00.000000000,2011-05-27 16:05:00,-17.28,-3.6,5956.249200000742,2212.0097999997865,2234.9205999997835,2011.0,2011.0,14.528800000014598,-47.97611974232638,-7.566542250852625
565,5457.0,,,5/28/11,7:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-74.69,,-9.82,,,,,,,,,,0.0,2011-05-28 07:40:00,5235.0,,,7:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,13.21 mm rainfall,,,,,-74.03,,-9.87,,,,,,,,,,0.0,2011-05-28 07:25:00,0 days 00:07:30.000000000,2011-05-28 07:47:30,-74.36,-9.844999999999999,5956.249200000742,2212.0097999997865,2234.9205999997835,2011.0,2011.0,0.0,-47.97611974232638,-7.566542250852625
566,5458.0,,,5/31/11,9:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-22.21,,-4.1,,,,,,,,,,0.0,2011-05-31 09:50:00,5236.0,,,10:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,21.34 mm rainfall,,,,,-19.64,,-3.76,,,,,,,,,,0.0,2011-05-31 10:05:00,-1 days +23:52:30.000000000,2011-05-31 09:42:30,-20.925,-3.9299999999999997,5977.204200000765,2232.9647999997787,2255.875599999776,2011.0,2011.0,20.955000000022665,-47.72226163663622,-7.532415540540548
567,5459.0,,,6/1/11,11:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-36.03,,-6.16,,,,,,,,,,0.0,2011-06-01 11:30:00,5237.0,,,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,11.43 mm rainfall,,,,,-29.77,,-4.99,,,,,,,,,,0.0,2011-06-01 11:45:00,-1 days +23:52:30.000000000,2011-06-01 11:22:30,-32.9,-5.575,5989.21840000077,2244.978999999775,2267.889799999772,2011.0,2011.0,12.014200000005076,-47.64293901680109,-7.521940261356573
568,5460.0,,,6/4/11,13:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-75.55,,-9.24,,,,,,,,,,0.0,2011-06-04 13:45:00,5238.0,,,12:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,9.14 mm rainfall,,,,,-62.2,,-8.33,,,,,,,,,,0.0,2011-06-04 12:00:00,0 days 00:52:30.000000000,2011-06-04 14:37:30,-68.875,-8.785,6002.629600000785,2258.3901999997697,2281.300999999767,2011.0,2011.0,13.411200000015015,-47.76902325869076,-7.529440801682557
569,5461.0,,,6/6/11,11:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-63.68,,-8.57,,,,,,,,,,0.0,2011-06-06 11:45:00,5239.0,,,12:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,14.99 mm rainfall,,,,,-57.2,,-8.08,,,,,,,,,,0.0,2011-06-06 12:00:00,-1 days +23:52:30.000000000,2011-06-06 11:37:30,-60.44,-8.325,6019.114200000792,2274.874799999767,2297.785599999764,2011.0,2011.0,16.48460000000705,-47.86084193072923,-7.535205723409495
570,5462.0,,,6/28/11,15:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-64.23,,-8.15,,,,,,,,,,0.0,2011-06-28 15:45:00,5240.0,,,15:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,12.45 mm rainfall,,,,,-63.95,,-8.09,,,,,,,,,,0.0,2011-06-28 15:55:00,-1 days +23:55:00.000000000,2011-06-28 15:40:00,-64.09,-8.120000000000001,6032.804800000805,2288.565399999762,2311.476199999759,2011.0,2011.0,13.690600000012637,-47.95792760346694,-7.53870406543769
571,5463.0,,,9/25/11,11:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-20.71,,-3.72,,,,,,,,,,0.0,2011-09-25 11:45:00,5241.0,,,11:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,1.02 mm rainfall,,,,,-42.37,,-6.26,,,,,,,,,,0.0,2011-09-25 11:25:00,0 days 00:10:00.000000000,2011-09-25 11:55:00,-31.54,-4.99,6045.377800000815,2301.138399999758,6.146799999999999,2011.0,2012.0,12.573000000010325,-47.86822304516725,-7.524778411850423
572,5464.0,,,10/2/11,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-23.92,,-4.32,,,,,,,,,,0.0,2011-10-02 11:05:00,5242.0,,,11:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,1.52 mm rainfall,,,,,-24.68,,-4.45,,,,,,,,,,0.0,2011-10-02 11:25:00,-1 days +23:50:00.000000000,2011-10-02 10:55:00,-24.3,-4.385,6055.436200000821,9.779,16.205200000000005,2012.0,2012.0,10.058400000006259,-24.3,-4.385
573,5465.0,,,10/3/11,11:01,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-74.26,,-11.02,,,,,,,,,,0.0,2011-10-03 11:01:00,5243.0,,,11:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,23.88 mm rainfall,,,,,-62.35,,-9.71,,,,,,,,,,0.0,2011-10-03 11:35:00,-1 days +23:43:00.000000000,2011-10-03 10:44:00,-68.305,-10.365,6087.008400000842,41.35120000000001,47.77740000000002,2012.0,2012.0,31.57220000002053,-57.67291946308748,-8.92016778523493
574,5466.0,,,10/5/11,13:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-71.13,,-10.6,,,,,,,,,,0.0,2011-10-05 13:40:00,5244.0,,,13:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,43.43 mm rainfall,,,,,-70.3,,-10.58,,,,,,,,,,0.0,2011-10-05 13:10:00,0 days 00:15:00.000000000,2011-10-05 13:55:00,-70.715,-10.59,6149.873400000869,104.21620000000013,110.64240000000004,2012.0,2012.0,62.86500000002707,-65.51909090909034,-9.924745989304741
575,5467.0,,,10/6/11,11:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-58.53,,-9.38,,,,,,,,,,0.0,2011-10-06 11:00:00,5245.0,,,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,5.08 mm rainfall,,,,,-53.99,,-8.65,,,,,,,,,,0.0,2011-10-06 11:30:00,-1 days +23:45:00.000000000,2011-10-06 10:45:00,-56.260000000000005,-9.015,6159.652400000877,113.99520000000004,120.42139999999996,2012.0,2012.0,9.779000000007727,-64.72674816625845,-9.846894865525588
576,5468.0,,,10/10/11,16:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-37.13,,-5.52,,,,,,,,,,0.0,2011-10-10 16:40:00,5246.0,,,17:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,43.94 mm rainfall,,,,,-41.86,,-6.19,,,,,,,,,,0.0,2011-10-10 17:05:00,-1 days +23:47:30.000000000,2011-10-10 16:27:30,-39.495000000000005,-5.855,6220.8410000008835,175.18380000000045,181.6100000000003,2012.0,2012.0,61.18860000000677,-55.92777866242237,-8.454816878981225
577,5469.0,,,11/6/11,13:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-41.48,,-7.27,,,,,,,,,,0.0,2011-11-06 13:50:00,5247.0,,,13:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,12.34 mm rainfall,,,,,-41.1,,-7.46,,,,,,,,,,0.0,2011-11-06 13:30:00,0 days 00:10:00.000000000,2011-11-06 14:00:00,-41.29,-7.365,6248.222200000902,202.5650000000009,208.9912000000008,2012.0,2012.0,27.381200000018907,-53.95188016529046,-8.307706611570497
578,5470.0,,,11/19/11,10:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-14.85,,-4.17,,,,,,,,,,0.0,2011-11-19 10:35:00,5248.0,,,11:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,10.16 mm rainfall,,,,,-11.7,,-3.91,,,,,,,,,,0.0,2011-11-19 11:00:00,-1 days +23:47:30.000000000,2011-11-19 10:22:30,-13.274999999999999,-4.04,6269.4566000009245,223.7994000000015,230.2256000000013,2012.0,2012.0,21.234400000022106,-50.09721321695656,-7.903285536159603
579,5471.0,,,11/22/11,14:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-36.45,,-6.71,,,,,,,,,,0.0,2011-11-22 14:10:00,5249.0,,,14:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,10.16 mm rainfall,,,,,-26.6,,-5.72,,,,,,,,,,0.0,2011-11-22 14:20:00,-1 days +23:55:00.000000000,2011-11-22 14:05:00,-31.525000000000002,-6.215,6301.308200000948,255.65100000000214,262.077200000002,2012.0,2012.0,31.85160000002361,-47.78582423580644,-7.693171397379868
580,5472.0,,,11/25/11,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-60.54,,-9.22,,,,,,,,,,0.0,2011-11-25 12:30:00,5250.0,,,12:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,38.1 mm rainfall,,,,,-53.4,,-9.19,,,,,,,,,,0.0,2011-11-25 12:05:00,0 days 00:12:30.000000000,2011-11-25 12:42:30,-56.97,-9.205,6358.3058000009605,312.64860000000346,319.07480000000334,2012.0,2012.0,56.997600000012426,-49.45865624999843,-7.968540178571325
581,5473.0,,,12/15/11,10:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-45.3,,-7.77,,,,,,,,,,0.0,2011-12-15 10:20:00,5251.0,,,10:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,9.91 mm rainfall,,,,,-46.4,,-7.86,,,,,,,,,,0.0,2011-12-15 10:30:00,-1 days +23:55:00.000000000,2011-12-15 10:15:00,-45.849999999999994,-7.8149999999999995,6372.55520000097,326.89800000000383,333.3242000000037,2012.0,2012.0,14.2494000000097,-49.30149017933237,-7.961853116993921
582,5474.0,,,12/31/11,12:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-17.22,,-3.52,,,,,,,,,,0.0,2011-12-31 12:15:00,5252.0,,,12:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,11.18 mm rainfall,,,,,-14.9,,-3.46,,,,,,,,,,0.0,2011-12-31 12:30:00,-1 days +23:52:30.000000000,2011-12-31 12:07:30,-16.06,-3.49,6409.436000001004,363.77880000000505,370.2050000000049,2012.0,2012.0,36.88080000003356,-45.93397160398809,-7.508833461243016
583,5475.0,,,1/19/12,11:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-27.7,,-5.91,,,,,,,,,,0.0,2012-01-19 11:30:00,5253.0,,,11:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,41.15 mm rainfall,,,,,-29.9,,-5.53,,,,,,,,,,0.0,2012-01-19 11:50:00,-1 days +23:50:00.000000000,2012-01-19 11:20:00,-28.799999999999997,-5.720000000000001,6472.8598000010425,427.2026000000067,433.62880000000666,2012.0,2012.0,63.42380000003868,-43.39187254901711,-7.243431372548771
584,5476.0,,,1/20/12,11:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-60.2,,-8.9,,,,,,,,,,0.0,2012-01-20 11:00:00,5254.0,,,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,91.95 mm rainfall,,,,,-62.5,,-9.49,,,,,,,,,,0.0,2012-01-20 11:30:00,-1 days +23:45:00.000000000,2012-01-20 10:45:00,-61.35,-9.195,6570.649800001054,524.9926000000065,531.4188000000066,2012.0,2012.0,97.79000000001179,-46.735140957443654,-7.606755319148612
585,5477.0,,,1/21/12,11:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-38.12,,-6.16,,,,,,,,,,0.0,2012-01-21 11:30:00,5255.0,,,11:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,123.44 mm rainfall,,,,,-33.6,,-5.7,,,,,,,,,,0.0,2012-01-21 11:00:00,0 days 00:15:00.000000000,2012-01-21 11:45:00,-35.86,-5.93,6712.305600001066,666.648400000009,673.0746000000091,2012.0,2012.0,141.65580000001137,-44.42525555089891,-7.250611646417947
586,5478.0,,,1/22/12,10:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-45.32,,-7.37,,,,,,,,,,0.0,2012-01-22 10:30:00,5256.0,,,10:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,3.05 mm rainfall,,,,,-42.1,,-6.94,,,,,,,,,,0.0,2012-01-22 10:00:00,0 days 00:15:00.000000000,2012-01-22 10:45:00,-43.71,-7.155,6720.408200001076,674.7510000000092,681.1772000000094,2012.0,2012.0,8.10260000001017,-44.41667011589225,-7.249463990066076
587,5479.0,,,1/23/12,12:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-42.68,,-6.68,,,,,,,,,,0.0,2012-01-23 12:00:00,5257.0,,,12:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,38.35 mm rainfall,,,,,-40.0,,-6.41,,,,,,,,,,0.0,2012-01-23 12:30:00,-1 days +23:45:00.000000000,2012-01-23 11:45:00,-41.34,-6.545,6757.847800001098,712.1906000000107,718.6168000000107,2012.0,2012.0,37.43960000002244,-44.25499411764533,-7.212445098039066
588,5480.0,,,1/25/12,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-21.96,,-4.24,,,,,,,,,,0.0,2012-01-25 11:05:00,5258.0,,,11:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,3.81 mm rainfall,,,,,-23.8,,-4.27,,,,,,,,,,0.0,2012-01-25 11:25:00,-1 days +23:50:00.000000000,2012-01-25 10:55:00,-22.880000000000003,-4.255,6765.671000001107,720.0138000000109,726.440000000011,2012.0,2012.0,7.82320000000891,-44.0228374709058,-7.180323894491683
589,5481.0,,,1/27/12,12:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-17.98,,-3.31,,,,,,,,,,0.0,2012-01-27 12:00:00,5259.0,,,11:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,6.1 mm rainfall,,,,,-17.4,,-2.85,,,,,,,,,,0.0,2012-01-27 11:40:00,0 days 00:10:00.000000000,2012-01-27 12:10:00,-17.689999999999998,-3.08,6776.567600001119,730.9104000000112,737.3366000000113,2012.0,2012.0,10.896600000011858,-43.63041077569525,-7.119218570882481
590,5482.0,,,2/2/12,11:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-29.21,,-4.85,,,,,,,,,,0.0,2012-02-02 11:40:00,5260.0,,,12:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,11.68 mm rainfall,,,,,-28.4,,-4.84,,,,,,,,,,0.0,2012-02-02 12:10:00,-1 days +23:45:00.000000000,2012-02-02 11:25:00,-28.805,-4.845,6794.169800001128,748.5126000000117,754.9388000000121,2012.0,2012.0,17.60220000000936,-43.28190298507253,-7.0657574626863555
591,5483.0,,,2/8/12,12:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-116.91,,-14.56,,,,,,,,,,0.0,2012-02-08 12:10:00,5261.0,,,13:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,16.26 mm rainfall,,,,,-111.2,,-14.01,,,,,,,,,,0.0,2012-02-08 13:20:00,-1 days +23:25:00.000000000,2012-02-08 11:35:00,-114.055,-14.285,6812.610200001152,766.9530000000125,773.3792000000127,2012.0,2012.0,18.440400000024056,-44.98293153678019,-7.239271667880497
592,5484.0,,,2/11/12,11:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-15.84,,-3.09,,,,,,,,,,0.0,2012-02-11 11:50:00,5262.0,,,12:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,7.62 mm rainfall,,,,,-16.1,,-3.28,,,,,,,,,,0.0,2012-02-11 12:15:00,-1 days +23:47:30.000000000,2012-02-11 11:37:30,-15.97,-3.1849999999999996,6829.374200001171,783.7170000000132,790.1432000000133,2012.0,2012.0,16.764000000018314,-44.3625552387731,-7.152580185317068
593,5485.0,,,2/12/12,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-74.08,,-11.01,,,,,,,,,,0.0,2012-02-12 11:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-12 11:05:00,0 days 00:00:00.000000000,2012-02-12 11:05:00,-74.08,-11.01,6829.374200001171,783.7170000000132,790.1432000000133,2012.0,2012.0,0.0,-44.3625552387731,-7.152580185317068
595,5487.0,,,2/25/12,11:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-29.19,,-4.64,,,,,,,,,,0.0,2012-02-25 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-25 11:00:00,0 days 00:00:00.000000000,2012-02-25 11:00:00,-29.19,-4.64,6876.872200001201,831.2150000000148,837.6412000000148,2012.0,2012.0,47.498000000030515,-43.49584341397744,-7.009052419354709
597,5489.0,,,2/29/12,14:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-35.59,,-6.89,,,,,,,,,,0.0,2012-02-29 14:15:00,5263.0,,,14:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,51.82 mm rainfall,,,,,-33.1,,-6.39,,,,,,,,,,0.0,2012-02-29 14:45:00,-1 days +23:45:00.000000000,2012-02-29 14:00:00,-34.345,-6.64,6948.39860000121,902.7414000000173,909.1676000000173,2012.0,2012.0,71.52640000000883,-42.771024133662614,-6.979820544554346
598,5490.0,,,3/1/12,10:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-45.17,,-7.76,,,,,,,,,,0.0,2012-03-01 10:40:00,5264.0,,,11:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,36.32 mm rainfall,,,,,-39.2,,-7.02,,,,,,,,,,0.0,2012-03-01 11:05:00,-1 days +23:47:30.000000000,2012-03-01 10:27:30,-42.185,-7.39,6991.4262000012195,945.7690000000183,952.1952000000183,2012.0,2012.0,43.02760000000944,-42.74437093916055,-6.998476077967995
599,5491.0,,,3/13/12,11:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-47.98,,-7.66,,,,,,,,,,0.0,2012-03-13 11:50:00,5265.0,,,12:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,62.23 mm rainfall,,,,,-48.5,,-7.43,,,,,,,,,,0.0,2012-03-13 12:15:00,-1 days +23:47:30.000000000,2012-03-13 11:37:30,-48.239999999999995,-7.545,7075.525600001237,1029.8684000000196,1036.2946000000193,2012.0,2012.0,84.09940000001734,-43.193024138865546,-7.043093300786438
600,5492.0,,,3/15/12,11:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-85.5,,-12.07,,,,,,,,,,0.0,2012-03-15 11:45:00,5266.0,,,12:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,16.26 mm rainfall,,,,,-82.3,,-11.46,,,,,,,,,,0.0,2012-03-15 12:15:00,-1 days +23:45:00.000000000,2012-03-15 11:30:00,-83.9,-11.765,7092.848400001259,1047.1912000000132,1053.6174000000128,2012.0,2012.0,17.322800000021743,-43.86622566017587,-7.121182982128525
601,5493.0,,,3/16/12,10:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-39.32,,-6.42,,,,,,,,,,0.0,2012-03-16 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-16 10:15:00,0 days 00:00:00.000000000,2012-03-16 10:15:00,-39.32,-6.42,7141.464000001285,1095.8068000000032,1102.2330000000031,2012.0,2012.0,48.61560000002646,-43.66458322712191,-7.090082844761618
603,5495.0,,,3/17/12,12:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-27.08,,-4.33,,,,,,,,,,0.0,2012-03-17 12:15:00,5267.0,,,12:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,36.61 mm rainfall,,,,,-23.6,,-3.94,,,,,,,,,,0.0,2012-03-17 12:40:00,-1 days +23:47:30.000000000,2012-03-17 12:02:30,-25.34,-4.135,7180.5800000012905,1134.9228000000005,1141.349,2012.0,2012.0,39.11600000000544,-43.03316761014028,-6.988258675855264
740,,,,3/21/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-21 12:20:00,5268.0,,,12:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,17.53 mm rainfall,,,,,-18.3,,-3.15,,,,,,,,,,0.0,2012-03-21 12:20:00,0 days 00:00:00.000000000,2012-03-21 12:20:00,-18.3,-3.15,7198.18220000131,1152.5249999999942,1158.9511999999938,2012.0,2012.0,17.602200000019366,-42.65551623848737,-6.929652205525879
741,,,,3/22/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-22 11:30:00,5269.0,,,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,11.68 mm rainfall,,,,,-16.5,,-3.62,,,,,,,,,,0.0,2012-03-22 11:30:00,0 days 00:00:00.000000000,2012-03-22 11:30:00,-16.5,-3.62,7213.549200001325,1167.8919999999894,1174.318199999989,2012.0,2012.0,15.367000000014741,-42.31144702224304,-6.8861145658932505
742,,,,3/24/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-24 11:30:00,5270.0,,,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,18.8 mm rainfall,,,,,-81.8,,-11.86,,,,,,,,,,0.0,2012-03-24 11:30:00,0 days 00:00:00.000000000,2012-03-24 11:30:00,-81.8,-11.86,7235.901200001335,1190.2439999999856,1196.6701999999852,2012.0,2012.0,22.352000000010776,-43.05284205585504,-6.979498943909811
